,price,number_of_bedrooms,numberofbathrooms_per_house,total_living_area_sqft,lot_area_sqft,floors,house_condition,housing_grade,basement_area_sqft,yr_built,latitude,longitude,sqft_living15
6289,545000.0,3,2.25,1670,6240,1,4,8,430,1974,47.6413,-122.113,1910
6290,535000.0,3,2.5,1850,10109,2,3,8,0,1991,47.7163,-122.229,1780
6291,1450000.0,3,2.75,3940,9671,1,5,9,1800,1967,47.5654,-122.15799999999999,3390
6292,490000.0,4,3.0,2330,3497,2,3,9,410,2003,47.553999999999995,-122.30799999999999,2330
6293,319950.0,4,2.5,2020,7200,1,4,6,0,1954,47.5223,-121.818,1440
6294,625000.0,3,1.5,1300,7200,1,5,7,0,1960,47.6821,-122.196,2280
6295,248000.0,3,1.0,1180,6947,1,4,7,0,1968,47.4233,-122.177,1760
6296,475000.0,3,1.75,1320,7840,1,3,8,0,1966,47.6024,-122.14299999999999,2050
6297,410000.0,6,2.75,2520,9324,1,4,7,1200,1962,47.7636,-122.294,1820
6298,670000.0,3,2.5,1680,2000,3,3,9,0,1909,47.6604,-122.29,1950
6299,430000.0,3,2.5,2000,35438,2,3,7,0,1968,47.4733,-121.994,2000
6300,313000.0,2,1.0,1180,4900,1,5,6,0,1954,47.5321,-122.029,1650
6301,950000.0,3,3.25,3330,15093,2,3,9,0,1988,47.5395,-122.242,4340
6302,751750.0,2,2.0,1880,5400,1,3,8,0,1902,47.6238,-122.311,1590
6303,760000.0,4,2.5,2990,5280,2,3,9,780,2003,47.5353,-122.066,2990
6304,310650.0,3,1.75,1510,12408,1,4,7,0,1969,47.5069,-122.141,1480
6305,367500.0,4,3.0,3110,7231,2,3,8,0,1997,47.3279,-122.191,2820
6306,580000.0,4,2.5,2150,5000,2,3,8,0,2001,47.6962,-122.314,2030
6307,580000.0,3,2.25,1900,3960,1,3,8,700,1905,47.6122,-122.29799999999999,1310
6308,665000.0,4,2.5,2720,10000,2,3,10,0,1987,47.6293,-122.051,2720
6309,239950.0,3,2.25,1560,8280,2,4,7,0,1979,47.3393,-122.259,1920
6310,470000.0,4,2.5,1990,30083,2,3,8,0,1998,47.7678,-122.272,2220
6311,733000.0,3,1.75,1740,3060,1,5,8,0,1930,47.6816,-122.31,1800
6312,250000.0,4,2.0,2130,8400,1,3,7,780,1962,47.4133,-122.209,1550
6313,402000.0,4,1.75,1510,9176,1,5,7,0,1957,47.7651,-122.339,1480
6314,295000.0,5,3.5,2100,5107,2,3,7,690,1999,47.5108,-122.257,1410
6315,355000.0,5,2.5,2344,8000,1,4,8,784,1976,47.3185,-122.37700000000001,2344
6316,289000.0,3,1.5,1970,22486,1,4,6,0,1968,47.4511,-122.089,1850
6317,376000.0,3,2.25,1470,9140,2,3,7,0,1982,47.7162,-122.34899999999999,1400
6318,212700.0,2,1.0,940,5040,1,3,7,0,1926,47.5375,-122.374,940
6319,325000.0,3,1.75,1780,13095,1,4,9,0,1983,47.367,-122.152,2750
6320,415000.0,4,2.5,2230,5743,2,3,7,0,2002,47.7245,-121.95700000000001,2490
6321,935000.0,3,2.5,3570,15151,1,4,8,1170,1981,47.7475,-122.36399999999999,3140
6322,372000.0,3,2.5,1920,15260,2,3,7,0,1990,47.7317,-121.964,2370
6323,240000.0,3,1.5,1290,8366,1,3,7,270,1957,47.4853,-122.318,1770
6324,334950.0,3,1.75,1880,16262,1,5,7,0,1980,47.5089,-122.155,1900
6325,426500.0,4,2.5,2960,4640,2,3,9,0,2005,47.3597,-122.04,2750
6326,430000.0,2,1.75,1840,14874,1,3,8,540,1952,47.4382,-122.348,2920
6327,400000.0,3,1.5,1890,6183,1,3,7,800,1967,47.5396,-122.26899999999999,1750
6328,455850.0,3,2.25,1820,6000,1,4,7,700,1964,47.5684,-122.3,1970
6330,400000.0,3,1.75,1530,10731,1,3,7,0,1986,47.7655,-122.244,2100
6331,397500.0,3,1.0,1030,10480,1,4,7,0,1954,47.5742,-122.139,1480
6332,755000.0,3,2.5,2000,1950,3,3,8,0,2005,47.6476,-122.35600000000001,1560
6333,287000.0,5,1.5,1730,9230,1,3,7,720,1962,47.4646,-122.184,1730
6334,480000.0,4,2.5,3620,16000,2,3,9,0,1976,47.3711,-122.06,2590
6335,490000.0,3,2.5,2040,9622,2,3,8,0,1995,47.4833,-121.8,2390
6336,365000.0,3,2.5,2640,6715,2,3,8,960,1991,47.441,-122.125,2260
6337,260000.0,3,2.5,1600,2244,2,3,7,0,2005,47.4899,-122.164,1600
6338,505000.0,4,1.0,1480,12675,1,4,7,0,1929,47.76300000000001,-122.34200000000001,1820
6339,260000.0,2,1.0,700,4800,1,3,7,0,1922,47.6147,-122.3,1440
6340,430000.0,2,1.0,700,4800,1,3,7,0,1922,47.6147,-122.3,1440
6341,905000.0,4,2.5,3520,12193,2,4,10,0,1993,47.5535,-122.095,3470
6342,440000.0,3,2.0,1650,6408,2,4,8,0,1977,47.6638,-122.12799999999999,1750
6343,439500.0,4,1.0,1360,5500,1,3,7,0,1950,47.6878,-122.285,1530
6344,270000.0,3,2.0,1350,6696,1,5,6,670,1944,47.4919,-122.18700000000001,1350
6345,306500.0,3,2.5,1970,6291,2,4,7,0,1998,47.3627,-122.073,1980
6346,380000.0,3,2.0,1470,1656,2,3,8,160,2003,47.5653,-122.369,1470
6347,215000.0,4,1.75,1610,9652,1,5,7,0,1969,47.3281,-122.135,1220
6348,299900.0,2,1.0,810,6150,1,3,7,0,1950,47.7289,-122.34,1080
6349,1450000.0,4,3.5,2820,7809,2,3,10,0,1995,47.622,-122.195,2630
6350,239950.0,3,1.0,1900,33888,1,4,5,0,1942,47.2738,-122.271,1430
6351,494000.0,4,2.5,1830,7345,1,4,8,290,1973,47.7741,-122.37299999999999,1990
6352,317500.0,4,1.5,1730,7700,1,4,7,720,1963,47.4996,-122.163,1650
6353,670000.0,4,2.5,2110,7291,2,4,7,0,1977,47.6888,-122.20100000000001,2350
6354,650000.0,3,2.5,3060,7831,2,3,9,0,2004,47.5401,-121.861,3140
6355,852000.0,4,2.5,2620,7328,2,3,8,0,1983,47.5514,-122.26299999999999,1670
6356,250000.0,2,1.5,1088,1360,2,3,7,0,1983,47.7094,-122.213,1098
6357,264950.0,3,1.5,1400,10853,1,4,7,0,1964,47.4433,-122.194,1620
6358,582500.0,2,2.0,1540,6804,1,5,7,520,1942,47.7044,-122.37200000000001,1380
6359,384000.0,3,2.5,1540,1564,2,3,7,240,1998,47.58600000000001,-122.31299999999999,1540
6360,817000.0,3,1.5,2310,3360,1,3,8,520,1926,47.6431,-122.359,1930
6361,320000.0,4,1.75,1730,9520,1,4,7,0,1971,47.4756,-122.15700000000001,1550
6362,445800.0,4,2.25,2070,39446,1,3,8,600,1977,47.7765,-122.27600000000001,2140
6363,263300.0,2,1.0,900,4500,1,3,7,0,1951,47.5273,-122.265,1175
6364,215000.0,3,1.0,860,6635,1,3,6,0,1952,47.7508,-122.339,1170
6365,842500.0,5,4.0,2980,4500,1,3,7,910,1921,47.6736,-122.323,1560
6366,850000.0,5,4.0,2980,4500,1,3,7,910,1921,47.6736,-122.323,1560
6367,386000.0,5,2.5,2740,12413,2,3,7,0,1990,47.4199,-122.18299999999999,1900
6368,251100.0,4,2.5,1790,5257,2,3,7,0,1996,47.3849,-122.204,1680
6369,435000.0,3,1.75,1750,16748,1,3,7,420,1978,47.7421,-122.089,1750
6370,870000.0,4,4.0,3610,12811,2,3,10,0,2000,47.5812,-121.993,3530
6371,800000.0,6,1.0,1430,20620,2,3,7,0,1954,47.6255,-122.209,2450
6372,555000.0,3,1.75,1570,15500,1,4,7,0,1968,47.6916,-122.12200000000001,1610
6373,280000.0,2,1.0,2280,37500,2,3,7,0,1932,47.525,-122.389,2360
6374,356000.0,3,1.0,940,2366,1,3,6,0,1916,47.6744,-122.383,1500
6375,675000.0,4,2.5,2920,6000,2,3,9,0,2004,47.5333,-121.859,3100
6376,605000.0,4,2.25,2260,11900,2,3,9,0,1976,47.6415,-122.057,2470
6377,690500.0,5,2.0,2000,4211,1,4,7,720,1908,47.6283,-122.301,1680
6378,437000.0,2,1.75,1440,4225,1,3,8,0,2005,47.7143,-122.03200000000001,1680
6379,850000.0,5,2.0,2310,13430,1,4,8,0,1966,47.6395,-122.20299999999999,2810
6380,350000.0,4,2.25,2300,4600,1,4,7,960,1904,47.5895,-122.311,1540
6381,480000.0,2,2.25,1490,6770,1,3,8,0,1926,47.5577,-122.29700000000001,1820
6382,379500.0,3,2.25,1830,25641,2,3,8,0,1989,47.4786,-122.11200000000001,1500
6383,600000.0,5,4.5,4440,9784,2,3,10,0,2012,47.4702,-122.275,2720
6384,1440000.0,4,3.5,4970,16582,2,4,11,1040,1992,47.5496,-122.12,3580
6385,303000.0,2,1.5,1000,1075,2,3,7,160,2007,47.5708,-122.288,1000
6386,800000.0,4,2.5,4940,10037,1,3,9,1490,1953,47.5095,-122.24700000000001,2430
6387,549000.0,2,2.0,1980,6000,1,5,7,760,1906,47.6809,-122.351,1280
6388,324950.0,3,2.5,1560,9600,1,3,7,0,1964,47.457,-122.27,2070
6389,170000.0,2,1.0,870,6537,1,3,6,0,1948,47.4906,-122.306,1100
6390,178000.0,3,1.0,840,6500,1,5,6,0,1969,47.3704,-122.08,870
6391,144000.0,3,1.0,1250,8314,1,3,6,0,1958,47.4522,-122.178,1188
6392,1580000.0,4,2.75,3120,20031,1,4,9,1140,1954,47.5389,-122.242,3330
6393,258000.0,2,1.0,750,7000,1,3,6,0,1932,47.5655,-121.89,1100
6394,345000.0,3,1.75,710,5050,1,4,6,0,1950,47.5194,-122.375,900
6395,470000.0,3,1.75,2290,14800,1,3,8,670,1965,47.7735,-122.273,2320
6397,350000.0,3,1.5,980,7790,1,5,7,0,1969,47.7141,-122.213,1390
6398,225500.0,2,1.75,1590,11276,1,4,7,0,1972,47.3177,-122.21,1750
6399,473000.0,2,1.0,940,4000,1,3,6,220,1942,47.6488,-122.385,1180
6400,279000.0,3,1.75,1750,9623,1,3,7,600,1962,47.3997,-122.31299999999999,1820
6401,470000.0,3,1.0,1460,8227,1,3,6,580,1948,47.7009,-122.301,1530
6402,565000.0,3,1.75,1540,4800,1,4,6,770,1925,47.67,-122.28399999999999,1510
6403,695000.0,3,2.0,2560,6800,1,4,8,1180,1952,47.5506,-122.395,1780
6404,315000.0,3,1.75,1660,37642,1,4,7,0,1991,47.2559,-122.007,2070
6405,529000.0,3,2.5,1880,4499,2,3,8,0,1993,47.5664,-121.999,2130
6406,750000.0,5,3.75,3500,101494,1,3,8,0,1967,47.6745,-122.054,3250
6407,481500.0,3,2.25,1840,10500,2,3,7,0,1993,47.7326,-122.234,1840
6408,211000.0,3,2.0,1060,7412,1,3,7,0,1987,47.3897,-122.051,1080
6409,455000.0,3,2.25,1790,7500,1,3,7,400,1973,47.7321,-122.198,1940
6410,238950.0,2,1.0,810,4838,1,3,5,0,1938,47.4909,-122.20299999999999,890
6411,722500.0,4,3.5,2600,5100,2,3,8,780,2003,47.6948,-122.395,2000
6412,795000.0,4,2.5,3230,19193,1,4,8,1230,1973,47.5755,-122.07,3230
6413,327500.0,4,2.25,2240,9600,2,3,8,0,1971,47.361000000000004,-122.281,2050
6414,585000.0,4,3.0,3400,5100,2,3,9,0,2006,47.3548,-122.00200000000001,3400
6415,775000.0,4,2.0,3140,10875,1,3,7,1200,1939,47.6656,-122.406,3300
6416,645000.0,4,2.5,2780,4200,2,3,8,0,2001,47.5989,-122.039,2510
6417,445000.0,4,2.75,2320,12368,1,3,8,650,1968,47.7373,-122.35,2070
6418,257950.0,3,1.75,1370,5858,1,3,7,0,1987,47.3815,-122.31299999999999,1400
6419,375000.0,5,1.75,2230,7560,1,3,7,1000,1959,47.5055,-122.26,1380
6420,245000.0,3,2.5,1610,7223,2,3,7,0,1994,47.3661,-122.17299999999999,1610
6421,725000.0,3,2.5,3410,41022,2,3,11,0,1990,47.3228,-122.08,2150
6422,702000.0,4,2.5,2810,4922,2,3,9,0,2005,47.614,-122.041,2920
6423,330000.0,3,1.75,1850,14986,2,3,6,0,1943,47.4837,-122.148,2660
6424,940000.0,3,1.5,1790,4800,1,3,8,0,1912,47.6332,-122.36200000000001,1780
6425,354500.0,3,1.0,1150,11396,1,4,7,0,1950,47.7435,-122.296,1600
6426,279950.0,4,2.75,2420,8700,1,4,7,0,1914,47.3109,-122.229,1070
6427,284000.0,3,2.25,1580,7034,1,4,7,400,1989,47.3564,-122.04,1470
6428,480000.0,5,2.0,1760,21562,1,3,8,200,1959,47.7597,-122.26299999999999,2150
6429,647500.0,5,2.0,1760,21562,1,3,8,200,1959,47.7597,-122.26299999999999,2150
6430,625000.0,3,2.5,2750,35000,2,3,9,0,1993,47.75,-122.024,2780
6431,152000.0,3,1.0,920,4875,1,4,7,0,1978,47.3623,-122.09,1160
6432,322000.0,3,1.0,960,10181,1,3,7,0,1961,47.7231,-122.229,1740
6433,445000.0,3,1.75,1120,4000,1,4,7,250,1916,47.6684,-122.368,1470
6434,595000.0,3,1.0,1560,3960,1,4,7,0,1907,47.5936,-122.301,1280
6435,165000.0,3,1.0,1380,7334,1,3,7,400,1981,47.4339,-122.19200000000001,1910
6436,278500.0,4,2.5,1940,6206,2,3,7,0,1990,47.3063,-122.359,2060
6437,517500.0,3,1.75,1810,10625,1,3,8,440,1973,47.5322,-122.04899999999999,2140
6438,343566.0,2,1.0,1100,4200,1,3,7,0,1954,47.5312,-122.39200000000001,1240
6439,286285.0,4,2.25,1980,9714,1,3,7,810,1977,47.3207,-122.209,1610
6440,474905.0,4,1.5,1340,6200,1,5,6,0,1959,47.6214,-122.119,1210
6441,550000.0,3,1.75,1680,4800,1,4,7,280,1960,47.5535,-122.37700000000001,1540
6442,286000.0,4,2.5,2060,16000,2,3,6,0,1993,47.2849,-122.251,1530
6443,900000.0,3,3.25,2620,7215,1,4,8,850,1980,47.5836,-122.2,2180
6444,449950.0,3,2.25,1610,5159,2,3,7,0,1985,47.5675,-122.01899999999999,1610
6445,259000.0,4,1.5,1490,7560,2,3,7,0,1966,47.3684,-122.318,1490
6446,340000.0,3,2.25,1900,8125,1,3,7,360,1969,47.4564,-122.162,1480
6447,785000.0,4,2.5,3440,56192,2,3,9,0,1994,47.6969,-122.046,3150
6448,490000.0,2,1.0,1840,3300,1,4,6,710,1910,47.6757,-122.36200000000001,1320
6449,344950.0,4,2.0,2330,6250,1,4,7,930,1941,47.3782,-122.228,2050
6450,950000.0,3,2.0,2250,2975,2,4,9,370,1905,47.6289,-122.309,2690
6451,810000.0,4,1.75,2000,3988,1,4,7,1000,1958,47.5925,-122.391,1690
6452,998160.0,2,2.5,3010,16050,1,4,9,1750,1976,47.5643,-122.16,3010
6453,377000.0,3,1.75,1680,7389,1,3,8,530,1979,47.5199,-122.184,2100
6454,595000.0,3,2.0,1530,6773,1,4,8,0,1984,47.6653,-122.194,2240
6455,313300.0,2,1.0,970,4800,1,3,6,0,1911,47.5754,-122.414,1180
6456,360000.0,5,1.75,1550,5225,1,4,7,0,1941,47.553999999999995,-122.306,1220
6457,188000.0,3,1.75,1660,7350,1,2,8,0,1979,47.3118,-122.337,1840
6458,755000.0,3,2.5,3680,203860,1,3,9,0,1994,47.6903,-121.929,2410
6459,1290000.0,5,3.5,3210,4060,2,3,10,920,1917,47.6801,-122.35700000000001,1940
6460,455000.0,3,1.0,1480,13280,2,3,6,0,1940,47.5378,-122.04299999999999,1510
6461,817500.0,5,3.5,3600,9312,2,3,10,920,2005,47.6582,-122.12200000000001,3420
6462,550000.0,3,2.25,1700,1481,3,3,8,0,2002,47.6598,-122.34899999999999,1560
6463,260000.0,3,1.75,1680,8725,1,3,8,440,1978,47.3107,-122.397,2020
6464,320000.0,3,2.0,1550,34175,1,3,7,0,1999,47.4855,-121.698,2300
6465,1150000.0,3,3.25,3780,10623,1,3,11,1130,1999,47.5506,-122.101,3850
6466,362000.0,4,2.5,2360,7370,1,3,7,900,1985,47.7201,-122.30799999999999,1590
6467,503500.0,3,2.5,1810,1750,2,3,7,460,1997,47.6513,-122.38600000000001,1640
6468,653000.0,3,2.5,2290,3475,2,3,9,0,2006,47.5551,-122.001,2340
6469,760000.0,4,2.75,3370,12447,2,3,10,0,1991,47.7309,-122.05799999999999,3700
6470,775000.0,4,1.75,2090,5050,1,4,7,1000,1916,47.6802,-122.35799999999999,1760
6471,1340000.0,4,3.75,2130,34689,1,3,9,0,1955,47.5489,-122.398,3030
6472,417500.0,5,1.75,2060,10911,1,4,7,700,1954,47.7767,-122.365,2060
6473,525000.0,3,1.5,1560,9350,1,4,7,340,1969,47.6729,-122.148,1870
6474,217000.0,2,1.0,730,2400,1,3,4,0,1934,47.35,-122.322,1220
6475,525000.0,4,2.75,2910,6308,1,3,8,1270,1985,47.7352,-122.20100000000001,1970
6476,442500.0,4,2.25,2490,8700,1,3,7,600,1976,47.7397,-122.324,1470
6477,525000.0,4,1.75,1710,10440,1,4,7,0,1955,47.5756,-122.15799999999999,1480
6478,425500.0,4,1.75,1520,10630,1,4,7,0,1967,47.7347,-122.193,1550
6479,710000.0,3,2.75,2930,218235,2,3,8,0,1990,47.5481,-121.88600000000001,2450
6480,545000.0,4,3.0,3160,10948,1,3,8,1230,1991,47.3733,-122.42200000000001,2380
6481,410000.0,5,2.75,2910,16410,1,4,8,0,1967,47.44,-122.145,1980
6482,245000.0,3,2.25,1700,8100,1,3,7,500,1980,47.3601,-122.046,1700
6483,194900.0,2,1.0,810,6697,1,4,6,0,1923,47.3057,-122.21600000000001,1140
6484,284000.0,4,2.5,2000,5390,2,3,7,0,2003,47.3732,-122.12899999999999,2330
6485,280000.0,2,1.75,1894,52769,1,4,6,374,1936,47.3088,-122.273,1820
6486,280000.0,3,1.75,2080,87991,1,3,6,1040,1970,47.6724,-121.865,2080
6487,360000.0,4,2.0,1730,5500,1,5,7,720,1943,47.5304,-122.353,1080
6488,405000.0,2,1.0,720,4323,1,3,6,0,1942,47.6604,-122.40100000000001,1460
6489,865000.0,4,2.5,3560,13981,2,3,10,0,2000,47.6002,-121.98,3840
6490,483300.0,4,2.0,1210,11100,1,4,7,0,1955,47.5747,-122.145,1280
6491,355000.0,4,2.5,2130,9268,2,4,8,0,1985,47.262,-122.22,2100
6492,274950.0,3,2.25,1570,8767,1,3,7,390,1990,47.3568,-122.038,1570
6494,755000.0,3,3.25,3450,15586,2,3,11,760,1989,47.4294,-122.34299999999999,3560
6496,309212.0,3,1.75,1150,9600,1,3,7,0,1979,47.4434,-121.774,1520
6497,219950.0,3,2.25,1500,7615,1,3,7,350,1984,47.3146,-122.351,1540
6498,690000.0,3,2.5,1300,5150,1,4,7,0,1920,47.6838,-122.36200000000001,1400
6499,250800.0,3,1.75,1290,4000,1,3,6,120,1943,47.5309,-122.354,1140
6500,557500.0,3,2.0,2510,35255,1,3,9,0,1994,47.4012,-122.025,3140
6501,941000.0,4,1.75,2320,3825,1,5,8,500,1926,47.6659,-122.32700000000001,1940
6503,305000.0,4,2.75,2030,8600,1,4,7,800,1977,47.3942,-122.16,1810
6504,815000.0,4,1.5,2060,16110,1,4,8,0,1949,47.5983,-122.20200000000001,2060
6505,1020000.0,3,2.5,2920,34527,1,4,9,1120,1954,47.5799,-122.4,2480
6506,1240000.0,4,3.0,3330,6990,1,5,9,1000,1928,47.5886,-122.287,2620
6507,535000.0,3,2.5,2110,8164,2,3,9,0,1990,47.5269,-122.171,2390
6508,775000.0,3,1.0,1175,10454,1,4,6,0,1949,47.6388,-122.21799999999999,2010
6509,255000.0,3,2.0,1590,8670,1,3,7,0,1994,47.3725,-122.073,1590
6510,327000.0,2,1.0,1070,9750,1,3,7,0,1947,47.7532,-122.318,1500
6511,560000.0,4,2.0,2720,8819,2,3,8,480,1976,47.338,-122.333,2960
6512,1340000.0,4,3.5,2980,6349,2,3,9,0,1998,47.6819,-122.208,2870
6513,199500.0,3,1.75,1160,5200,1,4,7,0,1977,47.3643,-122.09,1470
6514,760000.0,4,2.5,3580,97574,2,3,9,0,2004,47.3901,-122.071,2510
6515,439000.0,3,2.25,3020,6000,3,3,8,1040,1994,47.5249,-122.319,1150
6516,527000.0,4,2.25,2380,5250,1,4,7,970,1961,47.6164,-122.115,2150
6517,199950.0,3,2.75,2270,13590,1,4,6,970,1948,47.2099,-122.001,1160
6518,254000.0,3,2.25,1660,8188,2,4,7,0,1988,47.3766,-122.115,1660
6519,393000.0,2,1.0,830,5000,1,4,7,0,1921,47.6914,-122.352,1110
6520,585000.0,5,2.25,2480,12614,1,4,8,620,1979,47.7393,-122.2,2470
6521,450000.0,2,2.0,1900,7740,1,4,7,750,1923,47.5227,-122.37200000000001,1140
6522,565000.0,2,1.75,1670,4008,1,3,9,0,2005,47.5539,-122.001,2330
6523,330000.0,5,2.25,2000,7900,1,4,7,700,1986,47.4291,-122.292,2000
6524,870000.0,3,2.0,2320,65340,1,3,9,0,1992,47.6106,-122.055,3100
6525,585000.0,4,2.5,1860,8117,1,4,8,400,1966,47.6228,-122.104,2040
6526,500000.0,3,2.5,2110,208737,2,3,9,0,1977,47.2674,-122.072,2390
6527,225000.0,3,2.0,1400,7384,1,3,7,250,1979,47.4655,-122.17399999999999,1820
6528,295000.0,3,2.0,1400,7384,1,3,7,250,1979,47.4655,-122.17399999999999,1820
6529,775000.0,3,2.75,2850,14800,1,4,9,930,1976,47.559,-122.146,3300
6530,280000.0,3,1.0,1370,11050,1,3,7,0,1981,47.4485,-121.77600000000001,1520
6531,539000.0,3,2.5,2170,3200,1,5,7,890,1923,47.6543,-122.34700000000001,1180
6532,567500.0,3,1.75,2570,14033,1,4,8,0,1953,47.4335,-122.338,2550
6533,442500.0,4,2.25,1970,7902,1,3,8,660,1960,47.7249,-122.29799999999999,1860
6534,598200.0,5,3.75,2980,4635,3,3,8,0,1997,47.5508,-122.26799999999999,1100
6535,610000.0,4,2.5,2300,10843,2,5,8,0,1955,47.6988,-122.20200000000001,1780
6536,544900.0,3,2.5,1990,4936,2,3,8,0,2004,47.5911,-122.01799999999999,2250
6537,557500.0,4,2.5,2390,38258,2,3,8,0,2001,47.7433,-122.094,1960
6538,532500.0,3,2.5,2160,7500,1,3,7,730,1979,47.6188,-122.064,1560
6539,1350000.0,4,3.25,3300,15907,2,5,10,0,1985,47.5413,-122.21600000000001,2740
6540,750000.0,3,2.0,1840,2825,1,3,7,800,1920,47.6428,-122.302,1820
6541,530000.0,3,2.5,2030,10958,2,3,8,0,1983,47.7251,-122.11,1960
6542,346100.0,3,2.5,1400,2036,2,3,7,0,2003,47.5516,-122.382,1500
6543,260000.0,4,2.25,2320,16800,2,4,9,0,1977,47.2959,-122.166,2700
6544,365000.0,3,1.75,1410,9150,1,5,7,0,1959,47.5683,-122.178,1800
6545,615000.0,3,2.0,1860,42800,1,4,7,930,1983,47.5898,-122.00399999999999,1980
6546,318400.0,4,2.5,1820,6916,2,3,7,0,1994,47.3862,-122.029,1680
6547,498500.0,4,2.5,1910,7172,2,3,8,0,1993,47.7615,-122.309,1630
6548,450000.0,3,1.75,1540,7490,1,5,7,0,1971,47.7222,-122.177,1270
6549,200000.0,3,2.0,1430,7905,1,4,7,0,1988,47.2757,-122.145,1870
6550,234000.0,3,1.0,1010,8906,1,5,7,0,1968,47.3627,-122.10799999999999,1150
6551,121800.0,2,1.0,940,8384,1,3,5,0,1947,47.5065,-122.36399999999999,1290
6552,805000.0,3,2.75,2600,5875,1,5,8,1000,1929,47.5773,-122.406,2260
6553,410000.0,4,2.25,2060,7283,1,3,8,840,1963,47.7435,-122.31700000000001,1500
6554,475000.0,3,2.5,1920,4534,2,3,8,0,1986,47.7144,-122.204,1380
6555,1340000.0,4,2.5,2900,21074,2,3,11,0,1986,47.6696,-122.416,3390
6556,269000.0,1,1.0,1020,7920,1,3,7,0,1947,47.5385,-122.355,1000
6557,573000.0,4,2.25,2150,9520,2,4,8,0,1979,47.6885,-122.113,2000
6558,330000.0,3,2.5,1660,2890,2,3,7,0,2001,47.5434,-122.29299999999999,1540
6559,252750.0,4,1.0,1230,7410,1,3,7,0,1944,47.4798,-122.344,1020
6560,745000.0,2,2.5,2170,7546,1,3,8,0,2007,47.7242,-122.03200000000001,2170
6561,280000.0,3,2.0,1280,7633,1,3,7,0,1991,47.3883,-122.05,1450
6562,535000.0,4,2.5,2240,6920,1,5,8,860,1974,47.5011,-122.375,1540
6563,580000.0,4,1.5,1780,5100,1,3,7,0,1953,47.6944,-122.288,1880
6564,301000.0,3,1.75,1840,7200,1,4,7,620,1968,47.456,-122.209,1770
6565,600000.0,4,1.75,1740,7700,1,5,7,0,1968,47.6259,-122.111,1740
6566,538900.0,5,3.0,3040,6604,2,3,9,0,2005,47.548,-122.35600000000001,1650
6567,366000.0,3,2.5,2370,4375,2,3,8,0,2006,47.354,-121.999,2380
6568,303000.0,4,2.5,2100,6783,2,3,8,0,2003,47.3504,-122.141,2100
6569,432000.0,3,2.25,1470,1578,2,3,8,380,2007,47.5388,-122.387,1470
6570,300000.0,2,1.5,1300,6120,1,3,6,480,1945,47.5088,-122.338,1250
6571,908800.0,3,3.0,3420,7826,2,4,8,990,1939,47.5873,-122.29,980
6572,500000.0,3,1.5,1190,4750,1,3,7,220,1940,47.6726,-122.38600000000001,1460
6573,254000.0,5,2.0,2080,16117,1,5,7,340,1959,47.3424,-122.289,1510
6574,470000.0,5,1.5,2180,4268,1,4,7,840,1924,47.6848,-122.389,1530
6575,480000.0,3,2.0,1460,7860,1,5,7,0,1967,47.6233,-122.10799999999999,1850
6576,536000.0,3,1.75,1530,8503,1,4,7,380,1983,47.6872,-122.185,1610
6577,1350000.0,4,3.5,4740,8611,2,3,11,1100,2006,47.5375,-122.07,4042
6578,550000.0,3,2.25,1980,40887,1,4,8,0,1980,47.6478,-122.029,2460
6579,260000.0,3,1.75,1710,6400,1,4,7,470,1976,47.3036,-122.37700000000001,1600
6580,284900.0,2,1.5,1160,982,2,3,7,0,2006,47.7675,-122.315,1160
6581,740000.0,3,2.5,2200,3000,2,3,9,670,2002,47.6451,-122.35,2200
6582,425000.0,2,1.0,1170,5000,1,4,7,140,1920,47.5449,-122.38799999999999,1170
6583,230000.0,3,1.0,1120,7500,1,3,7,0,1965,47.5112,-122.359,1120
6584,675000.0,3,1.5,1710,4000,2,3,8,0,1926,47.5714,-122.385,1910
6585,267500.0,3,1.75,1650,7807,1,3,7,0,1986,47.3514,-122.167,1810
6586,814000.0,4,2.5,2840,8820,1,5,8,1420,1952,47.5542,-122.265,2310
6587,1250000.0,4,3.0,3310,217800,1,3,9,0,1989,47.6616,-121.999,2810
6588,460000.0,3,2.0,1860,7232,1,3,7,540,1985,47.7165,-122.319,1830
6589,445000.0,3,2.5,2250,9608,2,3,8,0,1994,47.4865,-121.802,2020
6590,715000.0,3,2.5,2890,7027,2,3,8,0,2004,47.6111,-122.009,2890
6591,425000.0,3,1.75,2120,5992,1,3,7,1060,1947,47.7083,-122.30799999999999,1840
6592,370000.0,4,2.5,2130,4750,2,3,8,0,2009,47.4324,-122.184,2130
6593,302000.0,2,1.75,1170,8200,1,4,6,390,1937,47.3263,-122.305,1780
6594,453000.0,4,1.75,2120,7420,1,4,7,1060,1956,47.6019,-122.13,1540
6595,290000.0,3,1.75,1280,10716,1,4,7,0,1969,47.4755,-122.145,1440
6596,1040000.0,4,2.5,3170,47502,2,3,10,0,1988,47.6495,-122.185,3190
6597,925000.0,4,2.25,2260,41984,1,4,9,0,1967,47.6622,-122.171,2650
6598,600000.0,3,1.75,2930,19876,1,3,9,900,1993,47.7443,-122.17,2740
6599,354000.0,3,1.5,1060,5750,1,4,7,0,1981,47.5512,-122.37100000000001,1060
6600,204950.0,4,1.75,1740,9344,1,3,7,560,1978,47.3196,-122.399,1440
6601,675000.0,4,2.5,2990,5400,2,3,8,0,2005,47.6122,-122.009,2890
